CNN,Active,X,Y,GISObjectID,Latitude,Longitude,DateInsert,DateUpdate,streetname,cross_street
24831000,1,6012122.618,2119822.73,303895,37.80131153,-122.4022003,00:00.0,00:00.0,ICEHOUSE ALY,UNION ST
22448000,1,5996548.221,2100037.991,301926,37.74610615,-122.4546641,00:00.0,00:00.0,IDORA AVE,WOODSIDE AVE
22841000,1,5995994.679,2099303.469,302237,37.74405758,-122.4565251,00:00.0,00:00.0,IDORA AVE,LAGUNA HONDA BLVD
22842000,1,5995353.66,2099395.729,302238,37.74427407,-122.4587482,00:00.0,00:00.0,IDORA AVE,ROCK ALY
51653000,1,6015470.826,2088342.348,309073,37.71505946,-122.3884154,00:00.0,00:00.0,IGNACIO AVE,END
28144000,1,6015368.493,2088200.285,306647,37.71466371,-122.3887592,00:00.0,00:00.0,IGNACIO AVE,JAMESTOWN AVE
23574000,1,6015977.27,2106294.099,302870,37.76437936,-122.3879168,00:00.0,00:00.0,ILLINOIS ST,MARIPOSA ST \ TERRY A FRANCOIS BLVD
33066000,1,6016239.819,2101636.91,307015,37.75160625,-122.3866839,00:00.0,00:00.0,ILLINOIS ST,END
23531000,1,6016295.173,2100710.583,302834,37.74906581,-122.3864279,00:00.0,00:00.0,ILLINOIS ST,MARIN ST
51631000,1,6016316.231,2100336.893,309053,37.7480409,-122.3863291,00:00.0,00:00.0,ILLINOIS ST,END
51874000,1,6016320.692,2100257.721,309269,37.74782375,-122.3863081,00:00.0,00:00.0,ILLINOIS ST,TULARE ST
24775000,1,6011521.764,2117828.333,303861,37.79580184,-122.4041391,00:00.0,00:00.0,ILS LN,END
50170000,1,6011375.036,2117806.842,307884,31.98736358,-122.2662118,00:00.0,00:00.0,ILS LN,END
50302000,1,6005032.649,2119351.056,308007,37.79961814,-122.4267011,00:00.0,00:00.0,IMPERIAL ALY,END
21613000,1,6005252.276,2091836.881,301232,37.72408314,-122.4239835,00:00.0,00:00.0,INA CT,LA GRANDE AVE \ MANSFIELD ST
51967000,1,6004849.138,2091383.292,309336,37.72281492,-122.4253448,00:00.0,00:00.0,INA CT,END
54013000,1,6004211.014,2113554.488,309719,37.78365575,-122.4291307,00:00.0,00:00.0,INCA LN,END
51499000,1,5993719.517,2120041.058,308946,37.80086659,-122.4658985,00:00.0,00:00.0,INCINERATOR RD,PATTEN RD
51311000,1,5993829.062,2120378.46,308764,37.80179932,-122.465544,00:00.0,00:00.0,INCINERATOR RD,END
50747000,1,6021198.136,2097261.901,308291,37.73986659,-122.369235,00:00.0,00:00.0,INDIA ST,END
51882000,1,6019557.916,2097079.26,309276,37.73927499,-122.3748936,00:00.0,00:00.0,INDIA ST,INGALLS ST
23653000,1,6014858.75,2106230.023,302929,37.76414139,-122.391781,00:00.0,00:00.0,INDIANA ST,MARIPOSA ST
23618000,1,6015017.516,2103347.629,302902,37.75623577,-122.3910304,00:00.0,00:00.0,INDIANA ST,TUBBS ST
33081000,1,6015174.99,2100630.979,307023,37.74878516,-122.390296,00:00.0,00:00.0,INDIANA ST,MARIN ST
51629000,1,6015189.587,2100392.913,309051,37.74813229,-122.3902289,00:00.0,00:00.0,INDIANA ST,END
51875000,1,6015201.338,2100201.267,309270,37.74760672,-122.3901749,00:00.0,00:00.0,INDIANA ST,TULARE ST
20758000,1,6012395.173,2097452.067,300547,37.73990196,-122.3996855,00:00.0,00:00.0,INDUSTRIAL ST,OAKDALE AVE \ SELBY ST
20755000,1,6012042.549,2097370.783,300544,37.73965911,-122.400899,00:00.0,00:00.0,INDUSTRIAL ST,PALOU AVE
20757000,1,6011733.914,2097246.827,300546,37.73930153,-122.4019574,00:00.0,00:00.0,INDUSTRIAL ST,QUESADA AVE
20753000,1,6011408.284,2097140.137,300542,37.7389904,-122.4030758,00:00.0,00:00.0,INDUSTRIAL ST,REVERE AVE
33694000,1,6010074.921,2096738.571,307441,37.73781324,-122.4076577,00:00.0,00:00.0,INDUSTRIAL ST,INDUSTRIAL ST ON RAMP
51552000,1,5994876.861,2118731.766,308994,37.79733833,-122.4617986,00:00.0,00:00.0,INFANTRY TER,THOMAS AVE
51284000,1,5995054.435,2119280.264,308738,37.79885458,-122.461224,00:00.0,00:00.0,INFANTRY TER,MORAGA AVE
51302000,1,5995181.628,2119879.759,308755,37.80050794,-122.4608273,00:00.0,00:00.0,INFANTRY TER,RILEY AVE \ SHERIDAN AVE
20175000,1,6018208.242,2095214.947,300099,37.7340816,-122.3794307,00:00.0,00:00.0,INGALLS ST,INNES AVE \ MIDDLE POINT RD
20078000,1,6018214.859,2094339.949,300026,37.7316794,-122.3793471,00:00.0,00:00.0,INGALLS ST,NORTHRIDGE RD \ ROSIE LEE LN
20077000,1,6018151.481,2094133.635,300025,37.7311094,-122.3795519,00:00.0,00:00.0,INGALLS ST,KISKA RD
20126000,1,6017601.88,2093952.497,300065,37.7305817,-122.3814394,00:00.0,00:00.0,INGALLS ST,LA SALLE AVE
20131000,1,6017181.315,2093873.642,300068,37.73034196,-122.3828879,00:00.0,00:00.0,INGALLS ST,OAKDALE AVE
20136000,1,6017019.795,2093656.768,300071,37.72973754,-122.3834312,00:00.0,00:00.0,INGALLS ST,PALOU AVE
20135000,1,6016852.548,2093432.205,300070,37.72911169,-122.3839937,00:00.0,00:00.0,INGALLS ST,QUESADA AVE
20125000,1,6016685.301,2093207.642,300064,37.72848584,-122.3845563,00:00.0,00:00.0,INGALLS ST,REVERE AVE
20124000,1,6016518.055,2092983.08,300063,37.72785998,-122.3851189,00:00.0,00:00.0,INGALLS ST,SHAFTER AVE
20146000,1,6016350.565,2092758.191,300078,37.72723321,-122.3856822,00:00.0,00:00.0,INGALLS ST,THOMAS AVE
20145000,1,6016184.13,2092533.174,300077,37.72660615,-122.3862419,00:00.0,00:00.0,INGALLS ST,UNDERWOOD AVE
20144000,1,6016018.168,2092310.539,300076,37.72598565,-122.3868001,00:00.0,00:00.0,INGALLS ST,VAN DYKE AVE
20142000,1,6015849.246,2092083.936,300075,37.72535409,-122.3873683,00:00.0,00:00.0,INGALLS ST,WALLACE AVE
20148000,1,6015682.083,2091859.69,300079,37.7247291,-122.3879305,00:00.0,00:00.0,INGALLS ST,YOSEMITE AVE
20441000,1,6014180.177,2089844.924,300287,37.71911363,-122.3929815,00:00.0,00:00.0,INGALLS ST,INGERSON AVE
20446000,1,6014012.677,2089620.226,300292,37.71848735,-122.3935448,00:00.0,00:00.0,INGALLS ST,JAMESTOWN AVE
50812000,1,6018950.973,2086282.963,308347,37.709597,-122.3762437,00:00.0,00:00.0,INGERSON AVE,END
20442000,1,6014445.672,2089647.001,300288,37.71858492,-122.39205,00:00.0,00:00.0,INGERSON AVE,REDONDO ST
20458000,1,6013647.089,2090242.332,300304,37.72017521,-122.394852,00:00.0,00:00.0,INGERSON AVE,JENNINGS ST
33418000,1,5993795.424,2092392.819,307222,37.72495613,-122.4636281,00:00.0,00:00.0,INGLESIDE PATH,URBANO DR
52056000,1,5993913.032,2092620.953,309415,37.72558931,-122.4632381,00:00.0,00:00.0,INGLESIDE PATH,OCEAN AVE
51642000,1,6018515.071,2094986.173,309063,37.73347035,-122.3783541,00:00.0,00:00.0,INNES AVE,MARIST CT
50860000,1,6016501.627,2096470.457,308389,37.73743471,-122.3854186,00:00.0,00:00.0,INNES AVE,END
20216000,1,6016062.279,2096815.862,300126,37.73835881,-122.3869617,00:00.0,00:00.0,INNES AVE,MENDELL ST
20228000,1,6015528.647,2097213.808,300136,37.73942193,-122.3888345,00:00.0,00:00.0,INNES AVE,NEWHALL ST
20671000,1,6014996.365,2097610.747,300486,37.74048232,-122.3907027,00:00.0,00:00.0,INNES AVE,PHELPS ST
33238000,1,6013888.777,2098423.101,307102,37.74265137,-122.3945892,00:00.0,00:00.0,INNES AVE,RANKIN ST
33239000,1,6013398.804,2098793.468,307103,37.74364106,-122.3963093,00:00.0,00:00.0,INNES AVE,SELBY ST
20796000,1,6012988.825,2099103.368,300573,37.74446916,-122.3977487,00:00.0,00:00.0,INNES AVE,MILTON I ROSS ST
54300000,1,6021487.008,2092715.305,309943,37.72739834,-122.3679224,00:00.0,01:40.1,INNES CT,KENNEDY PL
54310000,1,6021710.641,2092606.891,309944,37.72711291,-122.3671418,00:00.0,01:16.8,INNES CT,END
54290000,1,6021542.918,2092790.247,309942,37.72760718,-122.3677342,00:00.0,01:16.8,INNES CT,KENNEDY PL
23222000,1,5988298.113,2095913.554,302558,37.73430487,-122.4828893,00:00.0,00:00.0,INVERNESS DR,SLOAT BLVD
23221000,1,5988323.242,2095216.953,302557,37.73239365,-122.4827514,00:00.0,00:00.0,INVERNESS DR,OCEAN AVE
51734000,1,6014579.791,2106214.042,309148,37.76408202,-122.3927447,00:00.0,00:00.0,IOWA ST,END
52229000,1,6014604.75,2105751.492,309572,37.76281334,-122.3926261,00:00.0,00:00.0,IOWA ST,END
26936000,1,5997600.114,2114498.64,305622,37.78587169,-122.45207,00:00.0,00:00.0,IRIS AVE,MAYFAIR DR
54226000,1,6018036.216,2096371.171,309932,37.73724688,-122.3801058,44:00.0,01:40.1,IRONWOOD WAY,END
54359000,1,6018012.128,2095548.068,310015,37.73498547,-122.3801319,00:00.0,01:31.3,IRONWOOD WAY,END
27737000,1,5984763.928,2106343.02,306349,37.76273506,-122.4958771,00:00.0,00:00.0,IRVING ST,SUNSET BLVD
27961000,1,5980888.974,2106210.286,306563,37.76214291,-122.5092691,00:00.0,00:00.0,IRVING ST,LA PLAYA
24946000,1,6009293.011,2114874.608,303979,37.78756685,-122.4116422,00:00.0,00:00.0,ISADORA DUNCAN LN,TAYLOR ST
50267000,1,6009122.827,2114851.095,307975,37.78749274,-122.4122293,00:00.0,00:00.0,ISADORA DUNCAN LN,END
50746000,1,6019084.291,2100130.591,308290,37.74762726,-122.3767428,00:00.0,00:00.0,ISLAIS ST,END
20707000,1,6015062.779,2099922.908,300512,37.74683472,-122.3906346,00:00.0,00:00.0,ISLAIS ST,RANKIN ST
51703000,1,6014428.967,2100170.436,309119,37.7474792,-122.3928436,00:00.0,00:00.0,ISLAIS ST,SELBY ST
50859000,1,6014379.113,2100189.906,308388,37.74752989,-122.3930173,00:00.0,00:00.0,ISLAIS ST,END
33689000,1,6010163.347,2095785.5,307436,37.73520126,-122.4072848,00:00.0,00:00.0,ISLAIS ST,SAN BRUNO AV OFF RAMP \ SAN BRUNO AV ON RAMP \ SAN BRUNO AVE
52012000,1,6009604.031,2095408.435,309373,37.7341346,-122.409192,00:00.0,00:00.0,ISLAIS ST,WELDON ST
50931000,1,6009363.347,2095246.176,308445,37.73367559,-122.4100126,00:00.0,00:00.0,ISLAIS ST,END
22408000,1,5997689.744,2098463.989,301895,37.74184974,-122.4506034,00:00.0,00:00.0,ISOLA WAY,TERESITA BLVD
22373000,1,5997570.143,2098216.312,301871,37.74116283,-122.4509991,00:00.0,00:00.0,ISOLA WAY,ROCKDALE DR
34001000,1,6012824.193,2093218.566,307494,37.72830155,-122.3979052,00:00.0,00:00.0,ISSLEIB AVE,ORSI CIR
21737000,1,6000723.065,2089885.088,301339,37.71846721,-122.4395004,00:00.0,00:00.0,ITALY AVE,MISSION ST
21733000,1,6000931.296,2089753.907,301335,37.71811887,-122.4387712,00:00.0,00:00.0,ITALY AVE,LONDON ST
21731000,1,6001167.299,2089605.23,301333,37.71772406,-122.4379448,00:00.0,00:00.0,ITALY AVE,PARIS ST
21728000,1,6001399.191,2089459.144,301330,37.71733612,-122.4371328,00:00.0,00:00.0,ITALY AVE,LISBON ST
21727000,1,6001628.136,2089314.914,301329,37.71695311,-122.4363311,00:00.0,00:00.0,ITALY AVE,MADRID ST
21411000,1,6002084.759,2089027.253,301076,37.71618919,-122.4347323,00:00.0,00:00.0,ITALY AVE,NAPLES ST
21409000,1,6002313.681,2088883.037,301074,37.7158062,-122.4339307,00:00.0,00:00.0,ITALY AVE,VIENNA ST
21400000,1,6002772.72,2088593.853,301065,37.7150382,-122.4323234,00:00.0,00:00.0,ITALY AVE,MOSCOW ST
25929000,1,6005437.301,2111156.08,304746,37.77713965,-122.4247176,00:00.0,00:00.0,IVY ST,OCTAVIA ST
25935000,1,6004961.425,2111089.581,304752,37.77693017,-122.426359,00:00.0,00:00.0,IVY ST,LAGUNA ST
25955000,1,6004014.201,2110957.216,304770,37.77651314,-122.4296263,00:00.0,00:00.0,IVY ST,WEBSTER ST
24507000,1,6014231.011,2112725.662,303654,37.7819421,-122.394407,00:00.0,00:00.0,JACK LONDON ALY,TABER PL
28058000,1,6014319.948,2112632.522,306635,37.7816913,-122.3940928,00:00.0,00:00.0,JACK LONDON ALY,SOUTH PARK
23816000,1,6014399.405,2112549.309,303077,37.78146723,-122.3938121,00:00.0,00:00.0,JACK LONDON ALY,SOUTH PARK
23815000,1,6014482.386,2112462.406,303076,37.78123323,-122.393519,00:00.0,00:00.0,JACK LONDON ALY,VARNEY PL
28136000,1,6010394.784,2120173.953,306646,37.80217931,-122.4082042,00:00.0,00:00.0,JACK MICHELINE ALY,KRAMER PL
24712000,1,6012188.151,2118114.992,303806,37.79662615,-122.4018534,00:00.0,00:00.0,JACKSON ST,SANSOME ST
24765000,1,6011711.888,2118048.675,303852,37.79641747,-122.4034967,00:00.0,00:00.0,JACKSON ST,MONTGOMERY ST
24778000,1,6011234.786,2117983.167,303863,37.79621094,-122.405143,00:00.0,00:00.0,JACKSON ST,KEARNY ST
24779000,1,6010921.299,2117940.949,303864,37.79607749,-122.4062247,00:00.0,00:00.0,JACKSON ST,WENTWORTH PL
25024000,1,6010672.374,2117907.081,304033,37.79597057,-122.4070837,00:00.0,00:00.0,JACKSON ST,SAINT LOUIS ALY
25033000,1,6010603.922,2117897.673,304040,37.79594091,-122.4073199,00:00.0,00:00.0,JACKSON ST,JASON CT
25021000,1,6010571.401,2117893.203,304031,37.79592682,-122.4074321,00:00.0,00:00.0,JACKSON ST,ROSS ALY
30066000,1,6010465.558,2117878.657,306717,37.79588095,-122.4077973,00:00.0,00:00.0,JACKSON ST,PONTIAC ST
25027000,1,6010333.433,2117860.498,304035,37.79582369,-122.4082532,00:00.0,00:00.0,JACKSON ST,STOCKTON ST
25041000,1,6010191.414,2117840.915,304043,37.79576197,-122.4087432,00:00.0,00:00.0,JACKSON ST,END
25045000,1,6010095.112,2117827.636,304046,37.79572011,-122.4090755,00:00.0,00:00.0,JACKSON ST,TRENTON ST
30041000,1,6010017.434,2117816.925,306697,37.79568635,-122.4093435,00:00.0,00:00.0,JACKSON ST,STONE ST
25049000,1,6009856.526,2117794.737,304050,37.79561641,-122.4098988,00:00.0,00:00.0,JACKSON ST,POWELL ST
25103000,1,6009380.412,2117728.742,304088,37.79540851,-122.4115415,00:00.0,00:00.0,JACKSON ST,MASON ST
25105000,1,6009278.354,2117714.414,304089,37.79536344,-122.4118937,00:00.0,00:00.0,JACKSON ST,MARCY PL
25121000,1,6008903.275,2117661.754,304100,37.7951978,-122.4131878,00:00.0,00:00.0,JACKSON ST,TAYLOR ST
25262000,1,6008428.564,2117595.106,304205,37.79498814,-122.4148256,00:00.0,00:00.0,JACKSON ST,JONES ST
25272000,1,6007951.168,2117528.081,304214,37.79477727,-122.4164727,00:00.0,00:00.0,JACKSON ST,LEAVENWORTH ST
25277000,1,6007647.612,2117485.462,304218,37.79464318,-122.4175201,00:00.0,00:00.0,JACKSON ST,WALL PL
25300000,1,6007000.474,2117393.328,304234,37.79435377,-122.4197527,00:00.0,00:00.0,JACKSON ST,LARKIN ST
25304000,1,6006521.772,2117326.745,304238,37.79414397,-122.4214044,00:00.0,00:00.0,JACKSON ST,POLK ST
26541000,1,6006045.151,2117260.427,305265,37.79393499,-122.4230488,00:00.0,00:00.0,JACKSON ST,VAN NESS AVE
26560000,1,6004614.977,2117061.312,305283,37.79330746,-122.4279831,00:00.0,00:00.0,JACKSON ST,OCTAVIA ST
26565000,1,6004139.026,2116995.005,305288,37.79309846,-122.4296252,00:00.0,00:00.0,JACKSON ST,LAGUNA ST
26650000,1,6003184.758,2116862.26,305371,37.7926799,-122.4329176,00:00.0,00:00.0,JACKSON ST,WEBSTER ST
26669000,1,6002232.339,2116729.972,305388,37.79226261,-122.4362035,00:00.0,00:00.0,JACKSON ST,STEINER ST
26673000,1,6001756.351,2116663.859,305392,37.79205402,-122.4378457,00:00.0,00:00.0,JACKSON ST,PIERCE ST
26853000,1,6001280.41,2116596.842,305548,37.79184293,-122.4394876,00:00.0,00:00.0,JACKSON ST,SCOTT ST
26885000,1,5999358.9,2116329.478,305578,37.79099928,-122.4461168,00:00.0,00:00.0,JACKSON ST,LYON ST
26953000,1,5998957.532,2116273.631,305639,37.79082301,-122.4475015,00:00.0,00:00.0,JACKSON ST,PRESIDIO AVE
26955000,1,5998468.218,2116205.547,305641,37.79060809,-122.4491896,00:00.0,00:00.0,JACKSON ST,WALNUT ST
26923000,1,5997992.216,2116139.315,305610,37.790399,-122.4508317,00:00.0,00:00.0,JACKSON ST,LAUREL ST
26942000,1,5997514.35,2116072.823,305628,37.79018907,-122.4524803,00:00.0,00:00.0,JACKSON ST,LOCUST ST
26951000,1,5997038.796,2116006.719,305637,37.7899803,-122.4541209,00:00.0,00:00.0,JACKSON ST,SPRUCE ST
27573000,1,5996559.837,2115940.01,306211,37.78976966,-122.4557732,00:00.0,00:00.0,JACKSON ST,MAPLE ST
51470000,1,6000567.082,2098592.751,308920,37.74236756,-122.4406638,00:00.0,00:00.0,JADE PL,END
50787000,1,6016808.697,2095423.446,308327,37.73457682,-122.384284,00:00.0,00:00.0,JAKEY CT,END
20445000,1,6014278.172,2089422.304,300291,37.71795864,-122.3926133,00:00.0,00:00.0,JAMESTOWN AVE,REDONDO ST
20459000,1,6013474.983,2090021.069,300305,37.71955809,-122.3954315,00:00.0,00:00.0,JAMESTOWN AVE,JENNINGS ST
20477000,1,6012943.652,2090407.814,300319,37.72059045,-122.3972952,00:00.0,00:00.0,JAMESTOWN AVE,KEITH ST
20565000,1,6012677.378,2090606.317,300396,37.72112067,-122.3982296,00:00.0,00:00.0,JAMESTOWN AVE,SALINAS AVE
25469000,1,6008764.882,2120406.042,304354,37.80272517,-122.4138609,00:00.0,00:00.0,JANSEN ST,LOMBARD ST
21207000,1,6007713.952,2097019.547,300908,37.73845229,-122.4158406,00:00.0,00:00.0,JARBOE AVE,MOULTRIE ST
21064000,1,6008786.547,2096921.912,300787,37.73824445,-122.4121252,00:00.0,00:00.0,JARBOE AVE,PRENTISS ST
21062000,1,6008966.301,2096905.55,300785,37.73820961,-122.4115025,00:00.0,00:00.0,JARBOE AVE,NEVADA ST
21058000,1,6009146.184,2096882.179,300781,37.73815552,-122.4108789,00:00.0,00:00.0,JARBOE AVE,PUTNAM ST
51926000,1,6009680.832,2096838.852,309296,37.73806652,-122.4090273,00:00.0,00:00.0,JARBOE AVE,PERALTA AVE
51928000,1,6010005.252,2096806.356,309298,37.73799546,-122.4079034,00:00.0,00:00.0,JARBOE AVE,SAN BRUNO AVE
50176000,1,6010581.773,2118058.418,307890,37.79638104,-122.4074079,00:00.0,00:00.0,JASON CT,END
25357000,1,6010337.985,2119579.876,304277,37.80054494,-122.4083588,00:00.0,00:00.0,JASPER PL,UNION ST
54201000,1,5998477.848,2121709.099,309907,37.80571992,-122.449553,00:00.0,00:00.0,JAUSS ST,UNNAMED 187
54202000,1,5998254.837,2121678.117,309908,37.80562209,-122.4503225,00:00.0,00:00.0,JAUSS ST,UNNAMED 064
54204000,1,5997808.86,2121616.158,309910,37.80542644,-122.4518614,00:00.0,00:00.0,JAUSS ST,ZANOWITZ AVE
54205000,1,5997668.262,2121596.625,309911,37.80536475,-122.4523466,00:00.0,00:00.0,JAUSS ST,UNNAMED 188
26331000,1,5999626.164,2107373.421,305071,37.76642351,-122.4445481,00:00.0,00:00.0,JAVA ST,MASONIC AVE
25484000,1,6009194.982,2122545.904,304366,37.80862484,-122.4125238,00:00.0,00:00.0,JEFFERSON ST,POWELL ST \ THE EMBARCADERO
25486000,1,6008719.61,2122481.404,304368,37.80842105,-122.4141644,00:00.0,00:00.0,JEFFERSON ST,MASON ST
25594000,1,6008244.964,2122415.726,304448,37.80821404,-122.4158024,00:00.0,00:00.0,JEFFERSON ST,TAYLOR ST
25596000,1,6007768.768,2122352.374,304450,37.80801331,-122.4174459,00:00.0,00:00.0,JEFFERSON ST,JONES ST
25599000,1,6007293.476,2122285.561,304453,37.8078031,-122.4190861,00:00.0,00:00.0,JEFFERSON ST,LEAVENWORTH ST \ RICHARD HENRY DANA PL
50287000,1,6006501.46,2122175.765,307995,37.807457,-122.4218192,00:00.0,00:00.0,JEFFERSON ST,END
26780000,1,6002523.624,2121613.84,305484,37.80568898,-122.4355452,00:00.0,00:00.0,JEFFERSON ST,WEBSTER ST
26996000,1,6000616.572,2121347.754,305676,37.80484988,-122.4421257,00:00.0,00:00.0,JEFFERSON ST,SCOTT ST
30823000,1,5998862.372,2121103.67,306803,37.80407957,-122.4481787,00:00.0,00:00.0,JEFFERSON ST,LYON ST
54070000,1,6012004.417,2112144.433,309776,37.78022215,-122.4020692,00:00.0,00:00.0,JENNIFER PL,END
20463000,1,6012976.892,2089353.386,300308,37.71769705,-122.3971064,00:00.0,00:00.0,JENNINGS CT,JENNINGS ST \ MEADE AVE
33234000,1,6012872.459,2089164.902,307099,37.7171737,-122.3974542,00:00.0,00:00.0,JENNINGS CT,END
50824000,1,6012781.625,2089155.791,308359,37.71714362,-122.3977675,00:00.0,00:00.0,JENNINGS CT,END
33224000,1,6013071.127,2089282.822,307090,37.71750854,-122.3967757,00:00.0,00:00.0,JENNINGS CT,MEADE AVE
20178000,1,6018739.713,2097075.821,300101,37.7392205,-122.3777224,00:00.0,00:00.0,JENNINGS ST,NEWHALL ST
50777000,1,6016589.693,2094148.284,308318,37.73106336,-122.3849523,00:00.0,00:00.0,JENNINGS ST,END
20140000,1,6016490.933,2094051.008,300074,37.7307908,-122.385287,00:00.0,00:00.0,JENNINGS ST,PALOU AVE
20153000,1,6016322.778,2093827.123,300084,37.73016675,-122.3858527,00:00.0,00:00.0,JENNINGS ST,QUESADA AVE
20154000,1,6016154.623,2093603.237,300085,37.7295427,-122.3864185,00:00.0,00:00.0,JENNINGS ST,REVERE AVE
20155000,1,6015986.468,2093379.351,300086,37.72891864,-122.3869842,00:00.0,00:00.0,JENNINGS ST,SHAFTER AVE
20150000,1,6015818.078,2093155.153,300081,37.72829371,-122.3875507,00:00.0,00:00.0,JENNINGS ST,THOMAS AVE
20149000,1,6015651.77,2092930.041,300080,37.72766639,-122.3881099,00:00.0,00:00.0,JENNINGS ST,UNDERWOOD AVE
20151000,1,6015484.446,2092706.797,300082,37.72704413,-122.3886728,00:00.0,00:00.0,JENNINGS ST,VAN DYKE AVE
20152000,1,6015316.471,2092481.112,300083,37.72641514,-122.3892378,00:00.0,00:00.0,JENNINGS ST,WALLACE AVE
20482000,1,6015149.1,2092257.021,300324,37.72579055,-122.3898007,00:00.0,00:00.0,JENNINGS ST,YOSEMITE AVE
20264000,1,6013307.432,2089796.473,300161,37.71893208,-122.3959949,00:00.0,00:00.0,JENNINGS ST,KEY AVE
20461000,1,6013140.872,2089573.205,300307,37.71830976,-122.396555,00:00.0,00:00.0,JENNINGS ST,LE CONTE AVE
50168000,1,6011568.359,2118263.492,307882,37.79699929,-122.4040085,00:00.0,00:00.0,JEROME ALY,END
24767000,1,6011555.798,2118355.125,303854,37.79725019,-122.4040584,00:00.0,00:00.0,JEROME ALY,PACIFIC AVE
20218000,1,6015893.939,2096590.484,300127,37.73773064,-122.387528,00:00.0,00:00.0,JERROLD AVE,MENDELL ST
20672000,1,6014828.176,2097385.019,300487,37.73985319,-122.3912684,00:00.0,00:00.0,JERROLD AVE,PHELPS ST
20687000,1,6014302.056,2097777.246,300500,37.74090095,-122.393115,00:00.0,00:00.0,JERROLD AVE,QUINT ST
20716000,1,6013813.576,2098141.412,300515,37.74187372,-122.3948295,00:00.0,00:00.0,JERROLD AVE,END
33115000,1,6013751.425,2098165.557,307036,37.74193657,-122.3950461,00:00.0,00:00.0,JERROLD AVE,RANKIN ST
20723000,1,6013193.263,2098526.579,300517,37.7428968,-122.3970013,00:00.0,00:56.5,JERROLD AVE,SELBY ST
33113000,1,6012788.183,2098842.866,307034,37.7437427,-122.3984242,00:00.0,00:56.5,JERROLD AVE,MILTON I ROSS ST
20798000,1,6012760.601,2098882.56,300574,37.74385015,-122.3985223,00:00.0,00:56.5,JERROLD AVE,LETTUCE LN
20799000,1,6012697.484,2098973.393,300575,37.74409605,-122.398747,00:00.0,00:00.0,JERROLD AVE,TOLAND ST
33114000,1,6013747.128,2098227.6,307035,37.74210668,-122.3950653,00:00.0,00:56.5,JERROLD AVE,RANKIN ST
33112000,1,6013271.608,2098630.843,307033,37.74318745,-122.3967377,00:00.0,00:56.5,JERROLD AVE,SELBY ST
20794000,1,6012845.592,2098915.342,300571,37.7439449,-122.3982308,00:00.0,00:56.5,JERROLD AVE,MILTON I ROSS ST
20808000,1,6012251.772,2099305.196,300584,37.74498226,-122.4003114,00:00.0,00:00.0,JERROLD AVE,UPTON ST
20807000,1,6011763.115,2099668.968,300583,37.74595384,-122.4020267,00:00.0,00:00.0,JERROLD AVE,NAPOLEON ST
33752000,1,6011418.976,2100113.852,307483,37.74715618,-122.403248,00:00.0,00:00.0,JERROLD AVE,END
25646000,1,6004156.872,2101600.149,304497,37.75082895,-122.4284657,00:00.0,00:00.0,JERSEY ST,VICKSBURG ST
25648000,1,6003835.274,2101582.396,304499,37.75076201,-122.4295765,00:00.0,00:00.0,JERSEY ST,SANCHEZ ST
25737000,1,6003193.303,2101546.958,304576,37.75062833,-122.431794,00:00.0,00:00.0,JERSEY ST,NOE ST
35046000,1,6011073.608,2113696.755,309962,37.78443247,-122.4053987,00:00.0,00:00.0,JESSIE EAST ST,JESSIE ST
35047000,1,6011224.701,2113538.579,309963,37.7840066,-122.4048648,00:00.0,00:00.0,JESSIE EAST ST,MISSION ST
54360000,1,6013085.554,2115647.701,310017,37.78990159,-122.3985749,00:00.0,NULL,JESSIE ST,END
24620000,1,6012357.625,2114929.717,303744,37.7878896,-122.401043,00:00.0,00:00.0,JESSIE ST,NEW MONTGOMERY ST
54081000,1,6010731.676,2113370.683,309787,37.78351803,-122.4065587,00:00.0,00:00.0,JESSIE ST,JESSIE WEST ST
54080000,1,6011031.275,2113656.386,309786,37.78431925,-122.4055423,00:00.0,00:00.0,JESSIE ST,END
24866000,1,6010396.242,2113047.583,303915,37.7826121,-122.4076963,00:00.0,00:00.0,JESSIE ST,MINT PLZ \ MINT ST
50024000,1,6009660.678,2112348.047,307744,37.78065013,-122.4101917,00:00.0,00:00.0,JESSIE ST,END
50699000,1,6007705.469,2110475.3,308251,37.77539823,-122.416823,00:00.0,00:00.0,JESSIE ST,END
24392000,1,6006438.887,2109147.126,303572,37.77168006,-122.4211101,00:00.0,00:00.0,JESSIE ST,MCCOPPIN ST
50677000,1,6006456.618,2108902.105,308230,37.77100829,-122.4210313,00:00.0,00:00.0,JESSIE ST,END
